	ARAF001	ARAF002	ARAF003	ARAF004	ARAF005	ARAF006	     C1	    C10	   C100	   C103	   C104	   C105	   C106	   C107	   C108	   C109	    C11	   C110	   C111	   C112	   C113	   C114	   C115	   C117	   C118	   C119	    C12	   C120	   C121	   C122	   C123	   C124	   C125	   C126	   C127	   C128	   C129	    C13	   C130	   C131	   C132	   C133	   C134	   C135	   C136	   C137	   C138	   C139	    C14	   C140	   C141	   C142	   C143	   C144	   C145	   C146	   C147	   C148	   C149	    C15	   C150	   C151	   C152	   C153	   C154	   C155	   C156	   C157	   C158	   C159	    C16	   C160	   C161	   C162	   C163	   C164	   C165	   C166	   C167	   C168	   C169	    C17	   C170	   C171	   C172	   C173	   C174	   C175	   C176	   C177	   C178	   C179	    C18	   C180	   C181	   C182	   C183	   C184	   C185	   C186	   C187	   C188	   C189	    C19	   C190	   C191	   C199	     C2	    C20	    C21	    C22	   C220	   C221	   C222	   C223	    C23	    C24	   C246	    C25	    C26	    C27	   C272	   C275	    C28	    C29	     C3	    C30	    C31	    C32	    C33	    C34	   C341	   C342	   C343	   C344	   C345	   C346	    C35	   C354	   C355	   C356	   C357	   C358	   C359	    C36	   C360	   C361	   C362	   C363	   C364	   C365	   C366	   C367	   C368	   C369	    C37	    C38	    C39	     C4	    C40	    C41	    C42	    C43	    C44	    C45	    C46	    C47	    C48	    C49	     C5	    C50	    C51	    C52	    C53	    C54	    C55	    C56	    C57	    C58	    C59	     C6	    C60	    C61	    C62	    C63	    C64	    C65	    C66	    C67	    C68	    C69	     C7	    C70	    C71	    C72	    C73	    C74	    C75	    C76	    C77	    C78	    C79	     C8	    C80	    C81	    C82	    C83	    C84	    C85	    C86	    C87	    C88	    C89	    C91	    C92	    C93	    C95	    C96
C162   	  94.52	  92.52	  91.86	  95.43	  90.11	  95.30	  93.92	  95.38	  93.54	  92.77	  94.16	  93.82	  93.34	  93.52	  93.13	  91.85	  95.10	  93.70	  93.12	  93.71	  92.75	  94.34	  92.59	  93.76	  94.59	  92.84	  95.62	  93.31	  97.29	  93.61	  92.91	  91.38	  91.84	  90.43	  92.57	  88.84	  92.70	  94.88	  92.31	  93.25	  92.95	  93.24	  92.28	  93.00	  90.21	  89.91	  92.03	  94.23	  93.98	  92.78	  92.70	  93.12	  94.06	  94.64	  93.06	  91.61	  91.91	  92.08	  92.37	  93.97	  92.52	  92.12	  91.80	  91.98	  91.57	  95.59	  95.42	  95.56	  95.35	  93.87	  89.83	  93.99	  92.87	 100.00	  96.94	  91.95	  94.92	  92.99	  91.90	  94.05	  93.45	  94.43	  93.83	  92.18	  93.80	  95.03	  94.86	  92.75	  93.57	  95.68	  91.98	  94.60	  92.97	  92.38	  93.99	  93.74	  92.41	  90.34	  92.35	  95.41	  94.17	  97.33	  94.07	  94.76	  92.17	  92.29	  94.13	  95.47	  94.08	  94.09	  94.08	  95.54	  95.40	  94.98	  95.72	  94.01	  90.97	  95.47	  94.81	  95.00	  95.02	  94.85	  92.54	  91.27	  93.59	  93.75	  86.70	  92.65	  93.82	  93.59	  94.28	  92.79	  95.27	  94.23	  95.42	  94.56	  93.88	  93.09	  94.60	  94.45	  94.80	  94.82	  93.46	  93.96	  92.21	  93.48	  93.14	  94.55	  92.90	  94.14	  94.15	  94.89	  95.45	  93.97	  94.72	  94.30	  94.68	  91.69	  92.80	  95.00	  95.24	  93.45	  93.77	  93.70	  92.40	  93.01	  93.13	  93.72	  94.98	  93.95	  95.04	  93.02	  95.01	  94.43	  93.69	  94.21	  93.87	  93.93	  94.40	  94.65	  95.39	  94.33	  94.63	  94.37	  94.50	  94.54	  94.81	  94.44	  94.48	  93.72	  94.11	  95.41	  93.81	  92.37	  94.67	  94.94	  95.05	  94.50	  94.45	  94.69	  95.42	  94.10	  93.83	  95.56	  93.67	  95.09	  94.19	  94.21	  94.64	  93.82	  94.79	  92.37	  95.07	  94.82	  94.41	  94.29	  94.13	  93.95
C163   	  94.38	  92.35	  91.81	  95.45	  89.81	  94.96	  93.93	  95.26	  93.50	  92.62	  94.16	  93.64	  93.23	  93.77	  93.11	  92.27	  94.88	  93.75	  93.10	  93.65	  92.96	  94.44	  92.70	  93.49	  94.67	  92.90	  95.56	  93.27	  97.00	  93.97	  92.82	  91.15	  91.88	  90.64	  92.36	  88.79	  92.51	  94.64	  92.12	  93.09	  93.26	  93.30	  92.20	  93.05	  90.16	  90.01	  91.81	  94.17	  94.02	  92.59	  92.89	  92.93	  93.96	  94.31	  92.81	  91.50	  91.61	  91.82	  92.25	  93.95	  92.46	  92.18	  91.62	  91.87	  91.42	  95.48	  95.24	  95.57	  95.29	  93.79	  89.78	  93.91	  92.71	  96.94	 100.00	  91.95	  94.80	  92.89	  91.89	  93.80	  93.16	  94.23	  93.55	  92.09	  93.90	  94.71	  94.76	  92.64	  93.42	  95.48	  91.74	  94.50	  92.81	  92.23	  94.07	  93.68	  92.39	  90.23	  92.31	  95.29	  94.15	  96.76	  93.81	  94.90	  91.98	  92.33	  94.05	  95.33	  94.09	  93.99	  94.04	  95.62	  95.04	  94.64	  95.48	  94.11	  90.79	  95.47	  94.67	  94.74	  94.92	  94.57	  92.43	  91.00	  93.34	  93.73	  86.34	  92.33	  93.92	  93.63	  94.31	  92.66	  95.17	  93.97	  95.26	  94.20	  93.59	  92.98	  94.46	  94.44	  94.70	  94.60	  93.23	  93.73	  92.14	  93.31	  92.97	  94.39	  92.74	  94.22	  93.96	  94.69	  95.25	  93.76	  94.56	  94.18	  94.48	  91.40	  92.66	  95.30	  95.12	  93.64	  93.71	  93.64	  92.38	  92.76	  92.84	  93.80	  94.89	  93.85	  94.97	  92.94	  94.95	  94.16	  93.67	  94.07	  94.01	  93.91	  94.35	  94.51	  95.25	  94.33	  94.61	  94.49	  94.18	  94.48	  94.50	  94.26	  94.64	  93.66	  93.99	  95.61	  93.89	  92.33	  94.65	  94.84	  94.97	  94.32	  94.27	  94.41	  95.58	  94.04	  93.81	  95.46	  93.61	  95.30	  94.21	  94.25	  94.74	  93.87	  94.71	  92.26	  94.72	  94.58	  94.25	  94.13	  94.01	  93.83
C164   	  91.54	  91.57	  92.17	  91.99	  89.67	  91.65	  92.90	  92.25	  92.62	  92.05	  91.62	  91.15	  91.94	  92.01	  92.44	  92.70	  91.89	  92.69	  92.03	  92.70	  92.82	  92.22	  91.48	  92.92	  92.87	  92.48	  92.52	  93.68	  92.31	  91.98	  91.66	  90.65	  91.00	  90.22	  93.34	  89.44	  91.61	  91.83	  93.08	  94.27	  94.10	  92.55	  92.53	  93.98	  90.70	  90.71	  92.90	  93.06	  92.89	  92.03	  93.28	  91.48	  93.07	  91.62	  92.62	  92.12	  92.54	  92.10	  91.70	  92.44	  91.77	  91.45	  92.13	  92.29	  92.16	  91.61	  91.37	  91.49	  91.40	  91.49	  88.73	  91.55	  91.47	  91.95	  91.95	 100.00	  93.44	  92.77	  92.79	  93.26	  93.61	  93.42	  93.46	  91.37	  93.54	  93.35	  93.59	  92.96	  92.93	  92.12	  91.49	  93.74	  91.58	  93.89	  92.71	  93.67	  92.86	  89.83	  92.92	  91.75	  93.34	  92.33	  92.92	  91.78	  93.15	  93.96	  91.27	  92.37	  93.08	  93.01	  93.39	  91.81	  91.54	  92.86	  92.01	  93.17	  89.81	  92.11	  91.14	  90.86	  91.79	  94.34	  94.00	  88.44	  91.46	  92.95	  84.56	  91.44	  92.72	  92.66	  92.80	  91.77	  91.82	  93.28	  93.34	  93.39	  92.81	  90.33	  92.46	  92.33	  91.49	  92.42	  91.32	  91.31	  89.38	  91.24	  93.60	  91.79	  92.47	  91.88	  92.02	  92.17	  92.96	  92.93	  91.92	  93.43	  91.79	  91.17	  91.62	  93.34	  93.57	  93.48	  93.81	  93.66	  92.85	  92.79	  93.21	  93.71	  93.56	  93.16	  93.60	  93.22	  93.68	  92.59	  91.88	  92.62	  92.80	  92.78	  93.16	  93.35	  91.93	  93.32	  93.47	  93.31	  93.17	  92.01	  91.82	  91.69	  93.01	  92.64	  92.88	  91.87	  92.94	  90.81	  93.14	  93.61	  93.74	  92.07	  92.88	  92.88	  92.50	  92.04	  92.80	  92.16	  93.85	  91.85	  93.13	  93.00	  92.02	  91.58	  93.08	  91.18	  92.20	  93.05	  92.09	  92.32	  93.49	  93.78
C165   	  93.75	  92.16	  92.13	  94.20	  90.08	  94.11	  94.07	  94.56	  93.87	  92.73	  93.21	  92.66	  92.63	  92.86	  93.32	  92.38	  94.29	  93.85	  92.89	  93.98	  92.94	  93.66	  92.43	  94.68	  95.56	  93.17	  94.86	  94.00	  94.94	  93.07	  92.97	  92.53	  91.98	  91.69	  93.12	  89.21	  93.87	  93.53	  92.77	  93.75	  93.71	  93.68	  92.55	  93.75	  90.60	  90.34	  93.33	  95.48	  93.43	  93.88	  93.14	  92.34	  94.12	  93.35	  93.78	  91.95	  92.20	  92.33	  92.03	  93.29	  92.35	  92.10	  92.05	  92.33	  91.84	  94.32	  94.24	  94.23	  94.27	  92.87	  89.80	  92.87	  92.33	  94.92	  94.80	  93.44	 100.00	  93.70	  93.02	  94.89	  94.05	  94.58	  94.04	  91.98	  94.89	  95.14	  95.45	  93.11	  94.33	  94.49	  91.89	  96.02	  93.10	  93.01	  95.91	  94.07	  92.92	  91.06	  93.17	  93.87	  95.36	  94.60	  94.85	  93.92	  93.06	  93.09	  92.91	  94.74	  94.34	  94.38	  94.41	  94.37	  93.74	  95.47	  94.35	  94.34	  90.96	  94.38	  93.59	  93.37	  93.84	  95.05	  93.02	  90.14	  92.78	  94.04	  85.68	  92.67	  93.98	  93.90	  94.60	  92.16	  94.06	  95.25	  95.51	  95.30	  94.92	  91.79	  93.83	  93.78	  93.63	  93.93	  92.37	  92.80	  90.98	  92.45	  93.61	  93.45	  93.30	  93.77	  93.43	  94.14	  95.46	  94.12	  93.78	  95.32	  93.35	  91.59	  92.76	  96.79	  96.79	  93.72	  94.06	  93.91	  93.07	  93.29	  93.26	  94.05	  95.47	  94.06	  95.69	  93.63	  95.40	  94.37	  94.41	  94.48	  95.09	  95.22	  94.33	  94.35	  94.27	  94.05	  94.59	  94.10	  94.24	  93.48	  93.50	  93.38	  95.15	  93.92	  94.16	  94.26	  94.05	  93.22	  95.70	  95.75	  95.64	  93.62	  94.68	  94.94	  94.72	  93.28	  93.92	  94.33	  93.88	  93.83	  94.40	  94.40	  93.49	  93.09	  94.37	  91.92	  94.34	  94.46	  93.78	  93.22	  94.48	  94.08
C166   	  92.24	  90.75	  91.33	  92.70	  89.52	  92.61	  93.12	  92.47	  92.47	  91.79	  91.65	  91.47	  91.81	  91.65	  92.16	  92.31	  92.67	  92.81	  91.98	  92.86	  92.73	  92.05	  91.23	  93.41	  93.59	  92.05	  93.01	  93.63	  93.14	  91.64	  91.81	  91.03	  90.99	  90.29	  92.42	  88.26	  92.19	  91.89	  92.52	  93.36	  93.17	  92.69	  92.17	  93.32	  89.67	  89.55	  91.76	  93.43	  92.63	  91.94	  92.84	  90.48	  93.11	  92.02	  93.01	  91.39	  91.59	  91.34	  90.91	  92.55	  91.36	  91.04	  91.38	  91.64	  91.23	  92.27	  92.28	  92.29	  92.11	  91.54	  88.95	  91.94	  91.10	  92.99	  92.89	  92.77	  93.70	 100.00	  91.65	  93.08	  93.65	  93.24	  93.49	  90.64	  93.26	  94.10	  94.11	  92.60	  92.73	  92.95	  92.19	  94.26	  92.04	  92.25	  92.72	  93.72	  92.81	  89.20	  93.40	  92.81	  93.66	  93.24	  93.19	  92.82	  91.78	  92.70	  91.47	  92.83	  92.93	  93.24	  93.50	  92.38	  92.57	  94.07	  93.01	  93.22	  90.11	  92.86	  92.16	  91.71	  92.41	  94.43	  92.79	  88.58	  91.48	  93.06	  84.42	  91.67	  92.74	  92.74	  93.19	  91.14	  92.42	  93.68	  93.82	  93.56	  92.87	  90.43	  92.06	  91.93	  91.60	  92.02	  91.20	  92.10	  89.75	  91.26	  93.43	  91.66	  92.29	  91.71	  91.76	  91.97	  93.65	  92.90	  91.79	  93.29	  92.02	  90.81	  91.17	  93.78	  94.03	  93.32	  93.53	  93.56	  92.38	  92.78	  93.15	  93.70	  94.12	  93.31	  94.16	  92.85	  94.10	  92.92	  92.01	  92.89	  93.58	  93.66	  92.68	  92.57	  92.53	  92.74	  92.54	  92.69	  92.41	  92.99	  92.89	  92.60	  93.56	  92.84	  93.08	  92.71	  92.87	  91.88	  94.12	  94.48	  94.49	  93.01	  93.90	  93.98	  92.99	  92.29	  92.90	  92.63	  93.00	  92.57	  93.39	  93.37	  91.97	  91.42	  94.37	  91.20	  93.06	  94.34	  92.27	  92.30	  94.71	  93.56
C167   	  90.99	  91.36	  91.55	  91.42	  89.19	  91.40	  91.89	  91.90	  91.54	  91.74	  91.46	  90.72	  91.74	  91.64	  91.97	  91.78	  91.62	  91.57	  91.86	  91.92	  93.55	  91.89	  90.88	  92.19	  92.16	  91.75	  91.93	  92.49	  91.98	  91.81	  90.82	  90.83	  89.71	  89.97	  92.74	  89.08	  91.27	  91.60	  92.54	  93.79	  93.96	  91.41	  92.22	  93.68	  90.35	  90.41	  95.96	  92.76	  92.22	  92.00	  92.67	  91.86	  91.81	  90.91	  91.86	  91.37	  91.84	  91.65	  90.97	  92.38	  91.43	  91.04	  91.62	  91.63	  91.63	  91.72	  91.46	  91.67	  91.41	  90.59	  87.88	  90.74	  90.91	  91.90	  91.89	  92.79	  93.02	  91.65	 100.00	  93.27	  92.42	  92.31	  92.73	  91.05	  93.16	  92.86	  92.77	  92.66	  93.05	  91.60	  90.83	  93.09	  90.89	  93.73	  92.81	  92.57	  91.91	  89.48	  92.96	  91.44	  93.08	  91.83	  92.34	  91.49	  96.08	  93.83	  91.41	  92.36	  91.86	  91.98	  92.31	  91.58	  91.18	  92.28	  91.55	  91.95	  88.95	  91.76	  90.87	  90.71	  91.22	  92.88	  93.59	  88.37	  91.68	  91.81	  83.78	  90.42	  91.69	  91.45	  92.46	  91.15	  91.46	  92.79	  93.08	  93.03	  92.15	  89.96	  91.95	  91.94	  91.84	  91.86	  90.73	  90.96	  89.07	  90.76	  92.55	  91.93	  91.88	  91.81	  92.14	  91.96	  92.20	  92.16	  91.93	  92.54	  91.45	  91.47	  91.87	  92.91	  93.06	  92.61	  92.65	  92.77	  92.20	  91.97	  92.18	  92.74	  92.92	  92.02	  92.95	  91.95	  92.76	  92.20	  91.80	  92.13	  92.33	  92.24	  93.76	  93.77	  91.72	  94.00	  94.04	  93.93	  94.05	  91.48	  91.42	  91.31	  92.16	  91.58	  91.98	  91.56	  91.70	  90.22	  92.34	  92.80	  93.00	  91.63	  92.07	  92.06	  92.00	  91.43	  91.88	  91.59	  94.99	  91.31	  92.00	  91.84	  91.60	  91.74	  92.57	  90.85	  91.74	  92.41	  91.73	  91.58	  92.33	  92.77
C168   	  93.05	  91.88	  92.43	  93.88	  90.01	  93.59	  93.70	  93.47	  93.50	  93.61	  93.63	  93.29	  93.28	  93.94	  94.07	  93.18	  93.32	  93.65	  93.11	  93.94	  93.28	  93.96	  93.00	  94.48	  95.11	  93.95	  94.11	  93.57	  94.01	  93.93	  92.87	  92.64	  91.56	  91.69	  93.46	  89.54	  93.21	  93.72	  93.55	  94.69	  94.69	  93.41	  93.23	  94.58	  90.70	  90.62	  93.17	  94.88	  93.91	  94.12	  93.94	  92.51	  93.98	  93.14	  93.18	  92.61	  92.69	  92.70	  91.99	  93.77	  92.18	  91.91	  92.61	  92.68	  92.38	  93.42	  93.48	  93.51	  93.22	  93.13	  89.66	  93.36	  93.25	  94.05	  93.80	  93.26	  94.89	  93.08	  93.27	 100.00	  94.71	  94.13	  94.75	  91.66	  97.18	  94.68	  94.75	  93.94	  96.84	  93.97	  92.34	  95.23	  93.04	  93.85	  94.92	  94.04	  92.86	  90.83	  93.61	  93.71	  95.16	  94.11	  95.64	  93.26	  93.02	  94.28	  93.54	  94.01	  93.83	  94.02	  94.11	  93.32	  93.58	  95.16	  94.07	  94.03	  90.89	  93.96	  93.18	  93.00	  93.53	  94.41	  94.28	  90.35	  93.01	  93.84	  85.76	  92.25	  93.55	  93.58	  95.29	  92.09	  93.75	  94.61	  94.11	  94.68	  95.34	  92.34	  93.98	  94.03	  93.86	  94.20	  93.03	  93.38	  91.45	  93.15	  93.28	  93.92	  93.41	  93.65	  93.43	  93.98	  94.52	  93.69	  93.74	  95.68	  94.14	  92.18	  92.80	  95.35	  95.44	  94.01	  94.44	  94.06	  93.64	  93.71	  93.99	  94.22	  95.08	  94.04	  95.48	  93.32	  95.06	  95.21	  94.64	  95.16	  95.63	  95.65	  94.04	  94.24	  93.85	  94.07	  94.38	  94.32	  94.10	  93.13	  93.44	  93.27	  94.77	  93.58	  93.88	  93.46	  93.61	  93.02	  95.25	  95.36	  95.87	  93.31	  94.38	  94.56	  94.19	  94.15	  93.78	  93.84	  94.34	  93.65	  93.87	  94.07	  94.07	  93.24	  93.97	  92.77	  93.81	  93.81	  94.44	  93.72	  93.92	  94.43
C169   	  92.49	  92.15	  92.92	  93.27	  90.17	  93.06	  93.26	  93.03	  93.10	  92.68	  92.74	  92.87	  92.98	  92.56	  93.21	  93.05	  92.98	  93.20	  93.10	  93.21	  93.10	  93.29	  92.33	  93.80	  94.02	  93.27	  93.51	  94.22	  93.51	  92.82	  92.38	  91.88	  91.29	  91.14	  93.33	  90.04	  92.74	  93.30	  93.57	  94.64	  94.58	  92.99	  93.22	  94.33	  91.26	  91.27	  92.65	  94.24	  93.76	  93.29	  93.72	  91.36	  93.58	  92.53	  93.72	  92.90	  93.23	  93.11	  92.36	  93.97	  92.34	  92.13	  93.04	  93.37	  92.96	  92.72	  92.64	  92.43	  92.34	  93.60	  89.23	  93.62	  92.47	  93.45	  93.16	  93.61	  94.05	  93.65	  92.42	  94.71	 100.00	  93.65	  96.63	  91.95	  94.79	  94.59	  94.77	  93.54	  94.50	  93.32	  92.78	  94.57	  92.40	  93.53	  94.53	  94.01	  93.23	  90.98	  93.58	  93.21	  94.58	  93.69	  94.36	  93.04	  92.84	  93.94	  92.31	  93.37	  93.36	  93.56	  93.87	  93.13	  93.09	  94.38	  93.39	  93.51	  90.45	  93.52	  92.59	  92.43	  92.88	  95.04	  94.15	  90.08	  92.92	  93.23	  85.10	  91.95	  93.28	  93.09	  94.64	  92.32	  92.96	  94.28	  94.13	  94.26	  94.48	  91.62	  93.27	  93.35	  92.54	  93.39	  92.37	  92.20	  90.65	  92.70	  94.12	  92.73	  93.92	  92.79	  93.15	  92.96	  94.20	  93.41	  92.91	  94.61	  93.16	  91.70	  93.03	  94.41	  94.76	  95.09	  95.23	  94.88	  94.07	  94.63	  94.65	  95.18	  94.54	  93.54	  94.30	  93.65	  94.75	  94.64	  93.98	  94.52	  94.87	  94.61	  93.12	  93.17	  92.97	  92.99	  93.25	  93.34	  93.22	  93.43	  93.33	  93.22	  93.75	  93.07	  93.50	  93.12	  93.37	  92.07	  94.27	  94.52	  94.69	  93.24	  94.41	  94.29	  93.71	  93.21	  93.29	  92.95	  93.75	  93.09	  93.59	  93.53	  92.84	  92.69	  94.51	  92.49	  93.45	  94.19	  93.67	  93.34	  94.42	  95.27
C17    	  94.61	  92.93	  92.88	  94.87	  91.08	  94.64	  97.59	  94.76	  97.06	  95.72	  94.61	  93.66	  93.21	  94.31	  96.81	  94.92	  94.84	  96.94	  93.87	  97.52	  93.73	  94.85	  94.83	  93.98	  94.55	  96.52	  96.01	  95.12	  94.45	  94.40	  96.30	  91.46	  95.13	  90.59	  93.33	  89.47	  92.40	  93.98	  92.71	  94.20	  93.79	  97.05	  95.02	  94.02	  90.96	  90.75	  92.34	  93.90	  94.47	  93.06	  95.51	  93.51	  97.59	  94.04	  93.59	  92.39	  92.73	  92.80	  93.05	  94.23	  92.92	  92.73	  92.41	  92.65	  92.54	  94.54	  94.22	  94.35	  94.25	  93.85	  92.71	  93.89	  94.70	  94.43	  94.23	  93.42	  94.58	  93.24	  92.31	  94.13	  93.65	 100.00	  93.96	  92.79	  94.35	  95.20	  94.97	  94.43	  94.04	  95.10	  93.52	  95.09	  96.30	  93.34	  94.01	  96.27	  95.01	  90.90	  94.25	  94.60	  94.23	  94.45	  94.11	  94.74	  92.53	  93.50	  93.74	  94.93	  97.72	  97.68	  97.83	  94.37	  94.31	  94.62	  94.74	  97.84	  94.11	  94.91	  94.08	  93.59	  94.43	  95.15	  93.67	  90.65	  93.25	  97.50	  86.90	  95.78	  97.20	  97.15	  94.31	  93.43	  94.81	  94.32	  94.88	  94.26	  94.43	  92.86	  95.26	  95.19	  94.29	  95.37	  93.69	  93.83	  92.16	  93.68	  95.00	  94.43	  94.08	  94.26	  94.15	  94.71	  94.49	  97.62	  94.66	  94.45	  94.23	  91.94	  92.63	  94.69	  95.04	  93.96	  94.21	  94.14	  93.38	  93.28	  93.22	  94.11	  95.21	  97.83	  95.35	  94.68	  95.52	  94.80	  93.48	  94.62	  94.52	  94.48	  94.49	  94.76	  94.66	  94.58	  94.65	  94.80	  94.67	  94.36	  94.24	  93.78	  94.77	  97.19	  97.45	  94.56	  97.47	  92.49	  94.79	  94.92	  94.93	  94.36	  95.26	  95.34	  96.09	  94.60	  97.55	  95.02	  94.04	  94.46	  97.63	  97.60	  94.45	  93.80	  95.36	  93.14	  95.25	  95.43	  94.64	  94.21	  94.50	  94.20
C170   	  92.77	  92.34	  93.07	  93.48	  90.50	  93.23	  93.15	  93.22	  92.99	  92.68	  92.65	  92.76	  93.10	  92.95	  93.24	  93.15	  93.16	  93.18	  93.28	  93.12	  93.21	  93.31	  92.20	  94.04	  94.10	  92.96	  93.81	  94.42	  93.65	  92.75	  92.44	  91.78	  91.20	  90.81	  93.45	  90.09	  92.69	  93.31	  93.56	  94.70	  94.74	  92.75	  93.20	  94.55	  91.24	  91.07	  92.56	  94.07	  93.90	  93.25	  93.49	  91.59	  93.50	  92.57	  93.67	  92.83	  93.17	  92.94	  92.26	  94.21	  92.28	  92.07	  92.96	  93.17	  93.07	  92.76	  92.53	  92.64	  92.63	  93.60	  89.43	  93.82	  92.44	  93.83	  93.55	  93.46	  94.04	  93.49	  92.73	  94.75	  96.63	  93.96	 100.00	  91.99	  94.68	  94.87	  94.66	  93.66	  94.70	  93.59	  93.03	  94.56	  92.46	  93.76	  95.06	  94.19	  93.43	  91.20	  93.85	  93.47	  94.43	  93.90	  94.48	  93.12	  92.90	  93.87	  92.42	  93.51	  93.46	  93.63	  93.85	  93.04	  93.23	  94.60	  93.34	  93.51	  90.60	  93.66	  92.59	  92.36	  92.94	  95.19	  94.04	  89.79	  92.96	  93.37	  85.11	  92.09	  93.27	  93.11	  94.76	  92.25	  93.17	  94.32	  94.16	  94.30	  94.39	  91.70	  93.45	  93.34	  92.58	  93.53	  92.64	  92.18	  90.80	  92.82	  94.43	  92.84	  94.00	  92.85	  93.25	  93.14	  94.18	  93.43	  93.03	  94.61	  93.29	  91.74	  93.15	  94.39	  94.55	  95.01	  95.19	  95.08	  94.34	  94.36	  94.70	  95.44	  94.56	  93.58	  94.42	  93.75	  94.83	  94.84	  93.91	  94.70	  95.07	  94.73	  93.22	  93.32	  93.30	  92.99	  93.41	  93.13	  93.43	  93.43	  93.47	  93.03	  93.89	  93.11	  93.41	  93.03	  93.39	  92.30	  94.26	  94.82	  94.97	  93.34	  94.55	  94.63	  93.71	  93.23	  93.52	  93.13	  93.83	  93.12	  93.59	  93.65	  92.92	  92.75	  94.69	  92.53	  93.67	  94.38	  93.79	  93.57	  94.60	  95.24
C171   	  92.70	  95.91	  92.32	  92.68	  88.48	  92.25	  92.09	  92.84	  91.90	  92.41	  91.94	  92.86	  91.98	  93.08	  92.43	  91.72	  92.80	  92.02	  94.36	  92.03	  91.21	  92.44	  92.42	  90.98	  91.40	  92.07	  92.75	  91.67	  92.26	  93.11	  91.28	  90.12	  90.11	  89.26	  90.99	  89.88	  90.49	  92.70	  90.73	  92.01	  91.80	  91.85	  91.97	  92.01	  91.32	  91.13	  91.12	  91.85	  93.71	  91.27	  92.49	  92.40	  92.42	  92.26	  90.85	  92.37	  92.46	  92.39	  96.36	  93.41	  96.44	  96.32	  92.24	  92.48	  92.09	  92.69	  92.44	  92.57	  92.38	  92.77	  88.13	  92.79	  92.19	  92.18	  92.09	  91.37	  91.98	  90.64	  91.05	  91.66	  91.95	  92.79	  91.99	 100.00	  91.93	  91.99	  91.76	  91.93	  91.60	  92.50	  91.82	  91.59	  91.12	  91.47	  91.81	  92.07	  91.29	  90.16	  91.61	  92.27	  92.11	  92.14	  91.58	  92.57	  91.21	  91.57	  92.21	  92.86	  92.24	  92.39	  92.55	  92.68	  92.05	  91.48	  92.73	  92.39	  89.22	  92.70	  91.92	  91.51	  91.81	  92.61	  91.89	  90.29	  92.95	  92.18	  85.01	  90.64	  92.12	  91.80	  91.67	  95.73	  92.43	  92.10	  92.43	  92.19	  91.71	  90.96	  92.76	  92.73	  93.17	  92.76	  91.88	  92.11	  90.06	  91.75	  91.49	  93.13	  91.54	  93.03	  93.48	  93.60	  91.99	  92.50	  93.45	  92.17	  92.50	  89.23	  92.72	  92.22	  92.26	  92.43	  92.36	  92.48	  91.56	  91.96	  92.12	  92.53	  91.83	  92.43	  92.05	  91.57	  92.17	  92.12	  91.42	  91.94	  91.95	  92.10	  92.20	  92.34	  92.43	  92.28	  92.27	  92.51	  92.28	  92.07	  91.99	  91.77	  91.34	  91.68	  92.26	  92.69	  91.98	  89.24	  91.47	  91.92	  92.16	  92.07	  91.46	  91.45	  92.86	  92.83	  92.03	  92.45	  92.27	  92.30	  92.32	  92.21	  92.66	  93.62	  92.19	  92.13	  92.60	  92.22	  92.68	  92.45	  91.43	  92.54
