	ARAF001	ARAF002	ARAF003	ARAF004	ARAF005	ARAF006	     C1	    C10	   C100	   C103	   C104	   C105	   C106	   C107	   C108	   C109	    C11	   C110	   C111	   C112	   C113	   C114	   C115	   C117	   C118	   C119	    C12	   C120	   C121	   C122	   C123	   C124	   C125	   C126	   C127	   C128	   C129	    C13	   C130	   C131	   C132	   C133	   C134	   C135	   C136	   C137	   C138	   C139	    C14	   C140	   C141	   C142	   C143	   C144	   C145	   C146	   C147	   C148	   C149	    C15	   C150	   C151	   C152	   C153	   C154	   C155	   C156	   C157	   C158	   C159	    C16	   C160	   C161	   C162	   C163	   C164	   C165	   C166	   C167	   C168	   C169	    C17	   C170	   C171	   C172	   C173	   C174	   C175	   C176	   C177	   C178	   C179	    C18	   C180	   C181	   C182	   C183	   C184	   C185	   C186	   C187	   C188	   C189	    C19	   C190	   C191	   C199	     C2	    C20	    C21	    C22	   C220	   C221	   C222	   C223	    C23	    C24	   C246	    C25	    C26	    C27	   C272	   C275	    C28	    C29	     C3	    C30	    C31	    C32	    C33	    C34	   C341	   C342	   C343	   C344	   C345	   C346	    C35	   C354	   C355	   C356	   C357	   C358	   C359	    C36	   C360	   C361	   C362	   C363	   C364	   C365	   C366	   C367	   C368	   C369	    C37	    C38	    C39	     C4	    C40	    C41	    C42	    C43	    C44	    C45	    C46	    C47	    C48	    C49	     C5	    C50	    C51	    C52	    C53	    C54	    C55	    C56	    C57	    C58	    C59	     C6	    C60	    C61	    C62	    C63	    C64	    C65	    C66	    C67	    C68	    C69	     C7	    C70	    C71	    C72	    C73	    C74	    C75	    C76	    C77	    C78	    C79	     C8	    C80	    C81	    C82	    C83	    C84	    C85	    C86	    C87	    C88	    C89	    C91	    C92	    C93	    C95	    C96
C153   	  95.89	  96.24	  98.13	  95.93	  94.63	  95.74	  96.02	  95.78	  95.93	  95.74	  95.87	  95.39	  96.20	  95.69	  96.05	  95.79	  95.77	  95.97	  95.89	  96.13	  95.88	  96.11	  95.63	  95.89	  95.87	  95.88	  96.03	  96.22	  95.75	  95.86	  95.50	  95.00	  94.84	  94.44	  95.86	  95.36	  95.19	  96.16	  95.60	  96.23	  96.14	  95.77	  95.99	  96.17	  96.11	  96.01	  95.90	  96.05	  96.20	  95.79	  96.24	  95.03	  96.16	  95.92	  95.85	  98.09	  98.30	  98.16	  96.17	  96.22	  96.26	  96.27	  98.13	 100.00	  98.19	  95.67	  95.66	  95.64	  95.52	  95.90	  93.79	  95.94	  95.56	  95.82	  95.76	  95.99	  96.01	  95.64	  95.63	  96.20	  96.57	  96.19	  96.46	  96.09	  96.37	  96.46	  96.55	  96.39	  96.14	  95.85	  95.50	  96.22	  95.41	  96.02	  96.14	  96.35	  96.04	  95.39	  96.02	  95.70	  96.08	  95.76	  96.10	  95.73	  95.85	  96.12	  95.56	  95.94	  96.11	  96.12	  96.22	  95.81	  95.65	  95.87	  95.93	  96.22	  94.40	  95.93	  95.37	  95.22	  95.63	  96.57	  96.19	  94.09	  95.74	  96.02	  91.37	  95.19	  95.97	  95.88	  95.96	  95.96	  95.74	  96.10	  96.14	  96.14	  96.24	  95.08	  96.19	  96.18	  95.72	  96.25	  95.71	  95.50	  94.71	  95.67	  96.11	  95.95	  96.63	  95.67	  95.86	  95.98	  95.96	  96.11	  95.90	  96.15	  96.14	  94.78	  95.67	  96.02	  96.22	  96.29	  96.38	  96.45	  95.96	  96.10	  96.32	  96.42	  96.31	  96.25	  96.42	  96.17	  96.62	  96.20	  95.55	  96.14	  96.38	  96.35	  95.76	  95.86	  95.76	  95.82	  95.89	  95.82	  95.71	  95.98	  96.01	  95.79	  96.15	  95.90	  96.07	  95.68	  95.94	  94.82	  95.97	  96.30	  96.32	  95.91	  96.13	  96.30	  96.10	  95.86	  96.04	  95.89	  96.30	  95.65	  96.16	  96.21	  96.05	  95.64	  96.41	  95.63	  95.87	  96.40	  96.23	  96.13	  96.31	  96.50
C154   	  95.64	  96.16	  98.03	  95.76	  94.45	  95.56	  95.78	  95.76	  95.52	  95.50	  95.77	  95.36	  96.04	  95.58	  95.91	  95.59	  95.50	  95.67	  95.66	  95.90	  95.66	  95.95	  95.45	  95.87	  95.64	  95.66	  95.91	  96.03	  95.58	  95.68	  95.29	  94.74	  94.77	  94.32	  95.75	  95.26	  95.10	  95.95	  95.42	  96.02	  96.02	  95.57	  95.94	  95.92	  95.99	  95.91	  95.69	  95.89	  96.17	  95.58	  96.13	  95.00	  95.92	  95.64	  95.81	  98.15	  98.27	  98.12	  96.04	  96.20	  96.06	  95.98	  98.06	  98.19	 100.00	  95.44	  95.39	  95.36	  95.34	  95.66	  93.56	  95.79	  95.38	  95.60	  95.52	  95.92	  95.74	  95.41	  95.63	  96.04	  96.35	  96.12	  96.41	  95.88	  96.17	  96.39	  96.42	  96.25	  96.09	  95.70	  95.38	  96.00	  95.26	  95.86	  95.97	  96.30	  95.93	  95.41	  95.92	  95.65	  95.91	  95.63	  95.79	  95.44	  95.64	  96.06	  95.42	  95.82	  95.87	  95.82	  96.05	  95.73	  95.46	  95.75	  95.65	  95.99	  94.22	  95.76	  95.28	  95.14	  95.57	  96.43	  96.06	  93.97	  95.66	  95.85	  91.34	  95.15	  95.79	  95.75	  95.93	  95.86	  95.64	  96.02	  96.03	  95.96	  96.08	  95.01	  96.17	  96.11	  95.56	  96.21	  95.64	  95.31	  94.60	  95.59	  96.14	  95.77	  96.49	  95.53	  95.77	  95.75	  95.78	  96.03	  95.74	  95.98	  95.86	  94.60	  95.43	  95.85	  95.99	  96.15	  96.21	  96.18	  95.92	  95.94	  96.13	  96.27	  96.25	  95.93	  96.31	  96.05	  96.38	  96.02	  95.40	  96.06	  96.30	  96.16	  95.62	  95.79	  95.67	  95.71	  95.76	  95.60	  95.71	  95.83	  95.81	  95.70	  95.81	  95.74	  95.85	  95.53	  95.85	  94.73	  95.78	  96.10	  96.17	  95.86	  96.22	  96.30	  95.91	  95.71	  96.00	  95.70	  96.09	  95.41	  96.13	  95.93	  95.88	  95.50	  96.38	  95.50	  95.73	  96.23	  96.04	  95.93	  96.18	  96.32
C155   	  97.47	  96.41	  95.67	  97.84	  94.64	  97.69	  96.97	  98.19	  96.74	  96.52	  97.11	  97.17	  96.68	  97.02	  96.67	  95.77	  97.69	  96.84	  96.56	  96.94	  96.03	  97.32	  96.39	  96.69	  97.07	  96.56	  97.92	  96.06	  97.74	  97.12	  96.32	  95.30	  95.84	  94.94	  95.85	  93.97	  95.97	  97.58	  95.43	  96.27	  96.11	  96.77	  95.95	  96.27	  94.79	  94.75	  95.80	  96.78	  97.11	  95.95	  96.12	  96.83	  96.98	  97.46	  96.38	  95.48	  95.77	  95.76	  96.35	  97.22	  96.38	  96.24	  95.61	  95.67	  95.44	 100.00	  98.61	  98.55	  98.52	  96.89	  94.57	  96.95	  96.41	  97.74	  97.69	  95.62	  97.08	  95.98	  95.68	  96.60	  96.22	  97.19	  96.24	  96.21	  96.71	  96.92	  96.88	  96.04	  96.42	  98.00	  95.47	  96.96	  96.43	  95.83	  96.83	  96.53	  95.90	  94.82	  95.76	  97.99	  96.95	  97.71	  96.77	  97.61	  95.69	  95.63	  97.61	  98.05	  97.12	  97.03	  97.10	  97.89	  97.75	  97.19	  97.88	  96.99	  95.29	  98.02	  97.69	  97.47	  97.95	  97.04	  95.80	  95.59	  96.81	  96.98	  93.21	  96.08	  96.92	  96.81	  96.77	  96.71	  98.34	  97.00	  97.56	  97.02	  96.76	  96.57	  97.54	  97.47	  98.09	  97.44	  97.03	  97.52	  95.92	  97.02	  96.22	  97.68	  96.27	  97.52	  97.35	  97.79	  97.39	  97.07	  97.84	  96.97	  97.33	  95.46	  96.33	  97.36	  97.52	  96.44	  96.45	  96.44	  95.96	  96.07	  96.05	  96.47	  97.22	  96.95	  97.22	  96.17	  97.29	  97.12	  96.51	  96.88	  96.95	  96.84	  97.08	  97.22	  98.37	  97.29	  97.37	  97.24	  97.23	  97.41	  97.37	  97.26	  96.95	  96.73	  97.06	  98.17	  96.87	  95.84	  97.07	  97.29	  97.26	  97.45	  96.84	  96.92	  98.04	  97.40	  96.95	  98.43	  96.62	  97.98	  97.10	  97.03	  97.86	  97.47	  97.22	  96.55	  97.72	  97.17	  97.58	  97.43	  96.46	  96.46
C156   	  97.18	  96.17	  95.46	  97.76	  94.45	  97.60	  96.96	  97.96	  96.61	  96.45	  97.04	  97.06	  96.47	  96.81	  96.42	  95.77	  97.71	  96.78	  96.28	  96.81	  95.83	  97.25	  96.36	  96.53	  97.01	  96.29	  97.81	  95.99	  97.62	  96.94	  96.21	  95.18	  95.66	  94.86	  95.71	  93.92	  95.99	  97.54	  95.40	  96.08	  95.96	  96.62	  95.79	  96.10	  94.62	  94.55	  95.74	  96.63	  97.03	  96.00	  96.02	  96.74	  96.81	  97.23	  96.16	  95.39	  95.54	  95.59	  96.24	  97.09	  96.17	  96.24	  95.48	  95.66	  95.39	  98.61	 100.00	  98.50	  98.49	  96.74	  94.44	  96.84	  96.28	  97.66	  97.56	  95.49	  97.03	  95.98	  95.54	  96.63	  96.18	  97.03	  96.12	  96.07	  96.59	  96.80	  96.71	  95.88	  96.42	  97.81	  95.40	  96.85	  96.26	  95.59	  96.68	  96.37	  95.84	  94.71	  95.71	  97.80	  96.86	  97.45	  96.73	  97.56	  95.68	  95.65	  97.48	  97.83	  96.82	  96.87	  97.00	  97.75	  97.63	  97.02	  97.85	  96.99	  95.13	  97.86	  97.48	  97.21	  97.81	  96.97	  95.64	  95.37	  96.66	  96.76	  93.15	  95.97	  96.78	  96.60	  96.70	  96.56	  98.16	  96.89	  97.42	  96.94	  96.65	  96.37	  97.44	  97.39	  98.01	  97.31	  96.91	  97.47	  95.91	  96.92	  96.03	  97.60	  96.16	  97.50	  97.25	  97.70	  97.25	  96.86	  97.77	  96.90	  97.37	  95.10	  96.20	  97.26	  97.42	  96.24	  96.39	  96.29	  95.85	  95.94	  95.96	  96.37	  97.11	  96.87	  97.04	  96.06	  97.17	  96.89	  96.52	  96.85	  96.69	  96.81	  97.00	  97.16	  98.25	  97.10	  97.22	  97.15	  97.07	  97.34	  97.47	  97.20	  96.86	  96.69	  96.92	  98.04	  96.74	  95.66	  97.00	  97.11	  97.09	  97.34	  96.85	  96.85	  97.84	  97.16	  96.76	  98.25	  96.47	  97.88	  96.93	  96.86	  97.86	  97.42	  97.17	  96.47	  97.72	  97.08	  97.42	  97.35	  96.48	  96.34
C157   	  97.44	  96.22	  95.62	  97.79	  94.56	  97.58	  97.01	  97.99	  96.73	  96.45	  97.08	  97.14	  96.52	  96.96	  96.55	  95.63	  97.63	  96.78	  96.55	  96.79	  95.89	  97.24	  96.43	  96.57	  97.02	  96.39	  97.76	  96.09	  97.70	  96.96	  96.24	  95.30	  95.80	  94.98	  95.78	  93.96	  95.94	  97.58	  95.41	  96.11	  96.00	  96.64	  95.85	  96.04	  94.66	  94.60	  95.80	  96.70	  97.06	  96.01	  96.22	  96.69	  96.95	  97.48	  96.23	  95.40	  95.58	  95.70	  96.17	  97.10	  96.23	  96.16	  95.43	  95.64	  95.36	  98.55	  98.50	 100.00	  98.47	  96.99	  94.58	  96.88	  96.33	  97.73	  97.74	  95.56	  97.03	  95.99	  95.66	  96.65	  96.06	  97.10	  96.18	  96.14	  96.53	  96.75	  96.81	  95.87	  96.43	  98.01	  95.42	  96.90	  96.35	  95.71	  96.69	  96.59	  95.75	  94.74	  95.71	  97.82	  96.88	  97.61	  96.84	  97.63	  95.66	  95.63	  97.61	  97.90	  97.02	  96.93	  97.03	  97.86	  97.63	  97.02	  97.97	  97.00	  95.19	  97.86	  97.63	  97.22	  97.77	  96.99	  95.77	  95.47	  96.93	  96.85	  93.20	  96.00	  96.87	  96.72	  96.75	  96.57	  98.21	  96.86	  97.42	  96.95	  96.66	  96.42	  97.41	  97.40	  98.16	  97.46	  97.06	  97.60	  95.94	  96.98	  96.10	  97.53	  96.11	  97.41	  97.35	  97.74	  97.21	  96.84	  97.69	  96.92	  97.35	  95.21	  96.31	  97.36	  97.41	  96.25	  96.36	  96.37	  95.88	  95.91	  96.12	  96.47	  97.24	  96.87	  97.24	  96.13	  97.29	  96.90	  96.58	  96.78	  96.76	  96.79	  97.07	  97.26	  98.27	  97.18	  97.24	  97.19	  97.15	  97.51	  97.40	  97.24	  96.90	  96.77	  96.89	  98.13	  96.80	  95.75	  97.13	  97.16	  97.13	  97.33	  96.80	  96.95	  97.95	  97.39	  96.86	  98.36	  96.43	  97.96	  97.01	  97.00	  97.90	  97.32	  97.18	  96.45	  97.78	  97.22	  97.53	  97.28	  96.54	  96.41
C158   	  97.21	  96.19	  95.48	  97.76	  94.42	  97.53	  96.76	  97.99	  96.59	  96.39	  96.98	  97.05	  96.49	  96.78	  96.36	  95.68	  97.54	  96.73	  96.36	  96.70	  95.83	  97.11	  96.29	  96.50	  96.98	  96.35	  97.76	  96.03	  97.68	  96.85	  96.10	  95.16	  95.68	  94.75	  95.77	  93.80	  95.91	  97.49	  95.39	  96.02	  95.90	  96.46	  95.84	  96.01	  94.52	  94.51	  95.76	  96.70	  97.08	  95.82	  95.94	  96.75	  96.90	  97.23	  96.19	  95.35	  95.51	  95.64	  96.08	  96.91	  96.16	  96.02	  95.42	  95.52	  95.34	  98.52	  98.49	  98.47	 100.00	  96.74	  94.54	  96.78	  96.22	  97.62	  97.59	  95.50	  97.05	  95.89	  95.51	  96.49	  96.02	  97.04	  96.18	  96.04	  96.54	  96.71	  96.66	  95.82	  96.34	  97.82	  95.31	  96.88	  96.19	  95.71	  96.55	  96.52	  95.83	  94.64	  95.61	  97.79	  96.84	  97.44	  96.65	  97.49	  95.60	  95.58	  97.39	  97.80	  96.85	  96.89	  96.90	  97.82	  97.62	  96.95	  97.79	  96.83	  95.01	  97.76	  97.36	  97.12	  97.81	  97.00	  95.65	  95.35	  96.70	  96.87	  93.20	  95.92	  96.65	  96.60	  96.63	  96.44	  98.13	  96.85	  97.42	  96.89	  96.60	  96.30	  97.41	  97.35	  97.98	  97.34	  96.89	  97.45	  95.80	  96.90	  95.98	  97.41	  96.13	  97.34	  97.29	  97.61	  97.21	  96.86	  97.58	  96.80	  97.21	  95.11	  96.22	  97.26	  97.27	  96.22	  96.39	  96.23	  95.80	  95.84	  95.99	  96.31	  97.16	  96.82	  97.11	  96.02	  97.02	  96.86	  96.50	  96.81	  96.64	  96.76	  96.95	  97.09	  98.20	  97.00	  97.27	  97.10	  97.00	  97.30	  97.33	  97.14	  96.90	  96.63	  96.79	  98.05	  96.76	  95.56	  97.00	  97.04	  97.09	  97.22	  96.69	  96.82	  97.79	  97.24	  96.79	  98.18	  96.30	  97.77	  96.94	  96.89	  97.78	  97.24	  96.98	  96.32	  97.70	  97.00	  97.31	  97.29	  96.45	  96.32
C159   	  97.46	  96.28	  95.90	  97.31	  94.46	  97.14	  96.50	  96.89	  96.37	  96.36	  96.88	  96.90	  96.50	  96.97	  96.51	  95.73	  97.29	  96.36	  96.33	  96.36	  95.55	  97.06	  96.46	  95.92	  96.37	  96.42	  97.15	  95.95	  96.97	  97.04	  96.04	  94.86	  95.71	  94.42	  95.63	  94.11	  95.23	  97.19	  95.57	  96.11	  96.01	  96.38	  95.92	  96.10	  94.68	  94.88	  95.29	  96.11	  97.12	  95.49	  96.14	  96.31	  96.68	  97.24	  95.84	  95.77	  95.93	  95.93	  96.35	  96.93	  96.36	  96.25	  95.76	  95.90	  95.66	  96.89	  96.74	  96.99	  96.74	 100.00	  94.21	  98.35	  96.47	  96.84	  96.80	  95.55	  96.30	  95.58	  95.06	  96.44	  96.69	  96.83	  96.70	  96.25	  96.52	  96.56	  96.59	  95.88	  96.36	  97.33	  95.65	  96.50	  95.95	  95.60	  96.67	  96.16	  95.61	  94.85	  95.68	  97.04	  96.13	  96.93	  96.69	  96.93	  95.21	  95.83	  96.68	  96.98	  96.70	  96.66	  96.71	  97.12	  97.18	  96.48	  97.24	  96.67	  94.85	  97.40	  96.90	  96.37	  96.79	  96.52	  96.02	  95.25	  96.46	  96.56	  92.52	  95.69	  96.49	  96.39	  96.79	  96.42	  96.98	  96.33	  96.41	  96.16	  96.51	  96.37	  97.19	  97.24	  97.00	  97.21	  96.92	  96.69	  95.84	  96.92	  95.90	  96.98	  96.04	  96.88	  96.82	  97.19	  96.72	  96.59	  97.16	  96.81	  97.07	  94.98	  96.24	  96.32	  96.52	  96.44	  96.57	  96.63	  96.00	  96.31	  96.36	  96.66	  96.41	  96.62	  96.60	  95.84	  96.70	  97.15	  96.44	  97.13	  96.63	  96.68	  96.43	  96.53	  97.05	  96.49	  96.63	  96.66	  96.51	  96.79	  96.83	  96.63	  96.23	  96.38	  96.60	  97.16	  96.59	  95.31	  96.40	  96.41	  96.51	  96.68	  96.60	  96.59	  97.21	  97.15	  96.55	  97.18	  95.96	  97.25	  96.66	  96.59	  97.19	  96.97	  96.60	  96.20	  97.06	  96.63	  97.09	  97.25	  96.18	  96.60
C16    	  94.77	  93.85	  93.83	  94.90	  92.90	  94.80	  96.11	  94.83	  95.82	  95.28	  94.58	  94.27	  93.97	  94.56	  95.56	  94.88	  94.63	  95.82	  94.34	  95.90	  94.19	  94.80	  94.77	  94.32	  94.72	  95.62	  95.35	  94.94	  94.74	  94.59	  95.41	  93.14	  94.88	  92.72	  93.96	  92.10	  93.66	  94.42	  93.82	  94.35	  94.31	  95.69	  95.02	  94.29	  92.75	  92.68	  93.54	  94.43	  94.59	  93.80	  95.14	  93.90	  96.09	  94.36	  94.17	  93.65	  93.72	  93.68	  93.72	  94.50	  93.82	  93.82	  93.62	  93.79	  93.56	  94.57	  94.44	  94.58	  94.54	  94.21	 100.00	  94.41	  94.74	  94.64	  94.61	  94.03	  94.63	  94.15	  93.55	  94.55	  94.31	  96.22	  94.42	  93.69	  94.60	  94.91	  94.90	  94.69	  94.44	  94.94	  94.19	  95.07	  95.92	  94.09	  94.38	  95.40	  94.72	  92.77	  94.49	  94.75	  94.48	  94.82	  94.38	  94.76	  93.54	  94.07	  94.28	  94.91	  96.02	  96.23	  96.22	  94.66	  94.61	  94.65	  94.87	  96.16	  95.10	  95.04	  94.82	  94.25	  94.56	  94.95	  94.10	  93.26	  93.92	  96.07	  91.51	  95.71	  95.95	  95.82	  94.52	  94.21	  94.68	  94.56	  94.65	  94.52	  94.46	  94.12	  94.97	  94.89	  94.40	  95.00	  94.06	  94.21	  93.93	  94.26	  94.93	  94.41	  94.32	  94.37	  94.40	  94.69	  94.73	  96.10	  94.66	  94.71	  94.51	  93.88	  93.75	  94.83	  94.86	  94.47	  94.53	  94.41	  94.08	  94.13	  94.26	  94.59	  95.01	  96.05	  95.14	  94.71	  95.19	  94.78	  94.32	  94.73	  94.78	  94.66	  94.63	  94.70	  94.73	  94.71	  94.69	  94.73	  94.66	  94.42	  94.51	  94.32	  94.83	  95.88	  96.06	  94.78	  95.96	  93.88	  94.86	  94.92	  94.89	  94.42	  95.08	  95.22	  95.19	  94.75	  95.98	  94.82	  94.48	  94.65	  96.08	  96.12	  94.62	  94.19	  95.00	  93.89	  94.97	  95.00	  94.71	  94.43	  94.64	  94.51
C160   	  97.37	  96.23	  95.84	  97.18	  94.34	  97.08	  96.60	  97.02	  96.47	  96.53	  96.81	  96.90	  96.62	  97.00	  96.54	  95.89	  97.19	  96.51	  96.29	  96.45	  95.63	  96.99	  96.49	  95.90	  96.32	  96.50	  97.24	  96.03	  96.97	  96.92	  96.00	  94.83	  95.60	  94.35	  95.73	  94.17	  95.30	  97.15	  95.51	  96.22	  96.01	  96.24	  95.96	  96.12	  94.86	  94.81	  95.27	  96.07	  97.03	  95.57	  96.19	  96.30	  96.70	  97.15	  95.85	  95.77	  95.92	  95.90	  96.25	  96.97	  96.39	  96.26	  95.86	  95.94	  95.79	  96.95	  96.84	  96.88	  96.78	  98.35	  94.41	 100.00	  96.39	  96.90	  96.86	  95.59	  96.30	  95.80	  95.15	  96.57	  96.71	  96.85	  96.81	  96.26	  96.56	  96.70	  96.56	  95.97	  96.33	  97.41	  95.64	  96.40	  96.07	  95.71	  96.72	  96.24	  95.65	  94.85	  95.76	  97.18	  96.23	  96.99	  96.56	  97.10	  95.17	  95.94	  96.69	  97.16	  96.58	  96.63	  96.80	  97.14	  97.18	  96.56	  97.29	  96.64	  94.96	  97.57	  96.88	  96.44	  96.85	  96.55	  96.10	  95.27	  96.38	  96.55	  92.45	  95.88	  96.45	  96.40	  96.84	  96.35	  96.93	  96.18	  96.39	  96.20	  96.51	  96.38	  97.19	  97.05	  96.90	  97.08	  96.76	  96.63	  95.85	  96.80	  95.89	  96.95	  96.09	  96.86	  96.69	  97.16	  96.71	  96.63	  97.07	  96.83	  97.23	  95.04	  96.23	  96.51	  96.53	  96.55	  96.61	  96.59	  96.12	  96.46	  96.48	  96.68	  96.55	  96.73	  96.50	  95.88	  96.87	  97.30	  96.54	  97.10	  96.70	  96.59	  96.37	  96.58	  97.03	  96.45	  96.49	  96.52	  96.43	  96.77	  96.82	  96.64	  96.30	  96.43	  96.75	  97.22	  96.63	  95.23	  96.37	  96.42	  96.47	  96.74	  96.58	  96.64	  97.21	  97.14	  96.56	  97.18	  96.00	  97.04	  96.71	  96.72	  97.22	  96.86	  96.67	  96.34	  97.15	  96.60	  97.29	  97.05	  96.16	  96.67
C161   	  96.64	  96.08	  95.68	  96.83	  94.47	  96.68	  97.02	  96.61	  96.97	  97.42	  96.60	  96.38	  96.11	  97.00	  97.45	  96.70	  96.50	  96.88	  96.29	  97.05	  96.01	  96.78	  98.03	  95.69	  96.00	  97.20	  96.90	  96.39	  96.41	  97.04	  96.60	  94.86	  96.00	  94.30	  95.60	  93.82	  94.92	  96.56	  95.72	  96.38	  96.35	  96.91	  96.72	  96.27	  94.60	  94.49	  95.36	  95.83	  96.52	  95.59	  97.15	  96.55	  97.16	  96.55	  95.57	  95.47	  95.59	  95.64	  96.03	  96.64	  96.19	  95.99	  95.67	  95.56	  95.38	  96.41	  96.28	  96.33	  96.22	  96.47	  94.74	  96.39	 100.00	  96.30	  96.22	  95.55	  96.01	  95.34	  95.24	  96.51	  96.09	  97.28	  96.07	  95.93	  96.38	  96.26	  96.31	  96.73	  96.25	  96.83	  95.94	  96.31	  96.41	  95.84	  96.13	  96.95	  96.15	  94.60	  96.24	  96.71	  95.83	  96.37	  96.21	  96.34	  95.44	  95.94	  96.61	  96.60	  97.10	  97.19	  97.27	  96.47	  96.47	  96.15	  96.61	  97.12	  95.46	  96.66	  96.26	  95.86	  96.36	  96.51	  96.06	  95.04	  96.03	  97.06	  92.38	  96.29	  96.93	  97.00	  96.21	  96.34	  96.52	  96.02	  96.18	  95.95	  96.25	  95.82	  96.94	  96.86	  96.79	  96.96	  96.32	  96.74	  95.26	  96.37	  96.43	  96.94	  96.11	  96.82	  96.71	  97.10	  96.33	  97.13	  97.11	  96.38	  96.70	  94.98	  95.96	  96.10	  96.26	  96.24	  96.28	  96.18	  95.89	  96.09	  96.17	  96.28	  96.43	  97.12	  96.51	  96.21	  96.56	  96.56	  95.87	  96.57	  96.42	  96.38	  96.26	  96.49	  96.52	  96.38	  96.57	  96.50	  96.46	  96.32	  96.27	  96.17	  96.21	  96.97	  97.08	  96.45	  96.96	  95.04	  96.23	  96.11	  96.14	  96.34	  96.35	  96.53	  96.88	  96.84	  97.09	  96.65	  96.27	  96.56	  97.13	  97.05	  96.76	  96.76	  96.50	  96.15	  96.54	  96.50	  96.76	  96.43	  96.02	  96.29
C162   	  97.18	  96.12	  95.76	  97.66	  94.80	  97.59	  96.86	  97.64	  96.66	  96.25	  96.99	  96.81	  96.56	  96.65	  96.44	  95.75	  97.49	  96.75	  96.44	  96.75	  96.24	  97.09	  96.15	  96.78	  97.22	  96.29	  97.76	  96.54	  98.63	  96.70	  96.33	  95.49	  95.75	  94.98	  96.14	  94.09	  96.21	  97.37	  96.00	  96.50	  96.35	  96.50	  95.98	  96.37	  94.85	  94.69	  95.85	  97.03	  96.90	  96.26	  96.21	  96.44	  96.94	  97.25	  96.41	  95.62	  95.79	  95.88	  96.03	  96.89	  96.11	  95.90	  95.73	  95.82	  95.60	  97.74	  97.66	  97.73	  97.62	  96.84	  94.64	  96.90	  96.30	 100.00	  98.45	  95.81	  97.39	  96.37	  95.78	  96.93	  96.62	  97.13	  96.81	  95.93	  96.80	  97.45	  97.36	  96.24	  96.68	  97.79	  95.82	  97.22	  96.36	  96.04	  96.90	  96.77	  96.05	  94.92	  96.02	  97.65	  97.00	  98.65	  96.94	  97.31	  95.92	  95.99	  96.98	  97.68	  96.95	  96.95	  96.95	  97.72	  97.65	  97.42	  97.81	  96.92	  95.27	  97.68	  97.34	  97.43	  97.45	  97.36	  96.13	  95.44	  96.69	  96.77	  92.88	  96.18	  96.81	  96.69	  97.05	  96.26	  97.58	  97.03	  97.66	  97.20	  96.84	  96.42	  97.22	  97.14	  97.33	  97.34	  96.62	  96.89	  95.95	  96.63	  96.45	  97.20	  96.32	  96.98	  96.99	  97.38	  97.67	  96.89	  97.29	  97.07	  97.27	  95.66	  96.26	  97.44	  97.56	  96.61	  96.78	  96.75	  96.05	  96.38	  96.44	  96.76	  97.42	  96.88	  97.45	  96.38	  97.44	  97.14	  96.74	  97.02	  96.84	  96.87	  97.12	  97.25	  97.64	  97.08	  97.24	  97.10	  97.17	  97.19	  97.34	  97.14	  97.16	  96.76	  96.96	  97.65	  96.81	  96.03	  97.26	  97.41	  97.46	  97.17	  97.15	  97.27	  97.66	  96.96	  96.82	  97.73	  96.73	  97.48	  97.01	  97.02	  97.25	  96.81	  97.32	  96.03	  97.48	  97.34	  97.12	  97.06	  96.97	  96.88
