	ARAF001	ARAF002	ARAF003	ARAF004	ARAF005	ARAF006	     C1	    C10	   C100	   C103	   C104	   C105	   C106	   C107	   C108	   C109	    C11	   C110	   C111	   C112	   C113	   C114	   C115	   C117	   C118	   C119	    C12	   C120	   C121	   C122	   C123	   C124	   C125	   C126	   C127	   C128	   C129	    C13	   C130	   C131	   C132	   C133	   C134	   C135	   C136	   C137	   C138	   C139	    C14	   C140	   C141	   C142	   C143	   C144	   C145	   C146	   C147	   C148	   C149	    C15	   C150	   C151	   C152	   C153	   C154	   C155	   C156	   C157	   C158	   C159	    C16	   C160	   C161	   C162	   C163	   C164	   C165	   C166	   C167	   C168	   C169	    C17	   C170	   C171	   C172	   C173	   C174	   C175	   C176	   C177	   C178	   C179	    C18	   C180	   C181	   C182	   C183	   C184	   C185	   C186	   C187	   C188	   C189	    C19	   C190	   C191	   C199	     C2	    C20	    C21	    C22	   C220	   C221	   C222	   C223	    C23	    C24	   C246	    C25	    C26	    C27	   C272	   C275	    C28	    C29	     C3	    C30	    C31	    C32	    C33	    C34	   C341	   C342	   C343	   C344	   C345	   C346	    C35	   C354	   C355	   C356	   C357	   C358	   C359	    C36	   C360	   C361	   C362	   C363	   C364	   C365	   C366	   C367	   C368	   C369	    C37	    C38	    C39	     C4	    C40	    C41	    C42	    C43	    C44	    C45	    C46	    C47	    C48	    C49	     C5	    C50	    C51	    C52	    C53	    C54	    C55	    C56	    C57	    C58	    C59	     C6	    C60	    C61	    C62	    C63	    C64	    C65	    C66	    C67	    C68	    C69	     C7	    C70	    C71	    C72	    C73	    C74	    C75	    C76	    C77	    C78	    C79	     C8	    C80	    C81	    C82	    C83	    C84	    C85	    C86	    C87	    C88	    C89	    C91	    C92	    C93	    C95	    C96
C149   	  99.54	  99.66	  99.39	  99.46	  99.36	  99.50	  99.37	  99.45	  99.40	  99.46	  99.46	  99.52	  99.43	  99.51	  99.36	  99.37	  99.48	  99.41	  99.58	  99.39	  99.30	  99.49	  99.45	  99.32	  99.34	  99.40	  99.51	  99.34	  99.47	  99.50	  99.41	  99.37	  99.33	  99.33	  99.36	  99.35	  99.35	  99.45	  99.37	  99.39	  99.34	  99.41	  99.38	  99.38	  99.37	  99.33	  99.36	  99.35	  99.50	  99.34	  99.36	  99.44	  99.39	  99.48	  99.33	  99.36	  99.37	  99.33	 100.00	  99.45	  99.74	  99.72	  99.40	  99.40	  99.35	  99.51	  99.47	  99.49	  99.44	  99.53	  99.36	  99.54	  99.48	  99.46	  99.44	  99.35	  99.39	  99.38	  99.31	  99.38	  99.36	  99.42	  99.30	  99.75	  99.36	  99.42	  99.39	  99.31	  99.30	  99.51	  99.34	  99.36	  99.38	  99.32	  99.33	  99.32	  99.36	  99.31	  99.27	  99.43	  99.40	  99.46	  99.41	  99.44	  99.35	  99.36	  99.40	  99.48	  99.38	  99.38	  99.41	  99.46	  99.49	  99.38	  99.49	  99.39	  99.37	  99.54	  99.52	  99.46	  99.46	  99.36	  99.36	  99.46	  99.46	  99.42	  99.42	  99.36	  99.34	  99.41	  99.33	  99.66	  99.44	  99.34	  99.43	  99.37	  99.35	  99.46	  99.47	  99.47	  99.44	  99.46	  99.43	  99.49	  99.44	  99.47	  99.31	  99.48	  99.36	  99.48	  99.48	  99.53	  99.41	  99.43	  99.47	  99.37	  99.47	  99.39	  99.37	  99.36	  99.37	  99.30	  99.33	  99.31	  99.35	  99.35	  99.34	  99.36	  99.35	  99.40	  99.34	  99.37	  99.37	  99.36	  99.36	  99.33	  99.31	  99.35	  99.41	  99.43	  99.44	  99.43	  99.44	  99.44	  99.40	  99.52	  99.49	  99.48	  99.38	  99.43	  99.42	  99.52	  99.40	  99.36	  99.35	  99.37	  99.39	  99.51	  99.29	  99.30	  99.51	  99.46	  99.39	  99.50	  99.40	  99.49	  99.39	  99.42	  99.47	  99.51	  99.40	  99.43	  99.49	  99.39	  99.41	  99.42	  99.39	  99.30
C15    	  99.46	  99.49	  99.35	  99.56	  99.33	  99.48	  99.33	  99.60	  99.36	  99.40	  99.42	  99.53	  99.46	  99.40	  99.35	  99.33	  99.50	  99.37	  99.34	  99.38	  99.27	  99.42	  99.35	  99.34	  99.31	  99.36	  99.44	  99.25	  99.37	  99.41	  99.34	  99.31	  99.34	  99.27	  99.32	  99.30	  99.30	  99.52	  99.33	  99.36	  99.37	  99.33	  99.32	  99.34	  99.32	  99.35	  99.28	  99.28	  99.73	  99.31	  99.30	  99.48	  99.37	  99.45	  99.28	  99.30	  99.31	  99.29	  99.45	 100.00	  99.47	  99.44	  99.31	  99.32	  99.37	  99.50	  99.54	  99.50	  99.48	  99.43	  99.38	  99.47	  99.35	  99.40	  99.40	  99.30	  99.30	  99.31	  99.31	  99.30	  99.28	  99.35	  99.32	  99.46	  99.30	  99.33	  99.36	  99.24	  99.29	  99.53	  99.30	  99.29	  99.32	  99.31	  99.34	  99.27	  99.28	  99.37	  99.22	  99.55	  99.28	  99.41	  99.33	  99.48	  99.27	  99.30	  99.52	  99.47	  99.33	  99.38	  99.36	  99.50	  99.51	  99.33	  99.47	  99.33	  99.36	  99.54	  99.52	  99.48	  99.52	  99.31	  99.32	  99.52	  99.69	  99.37	  99.44	  99.33	  99.34	  99.36	  99.39	  99.44	  99.56	  99.31	  99.34	  99.32	  99.27	  99.53	  99.44	  99.39	  99.48	  99.42	  99.46	  99.48	  99.50	  99.47	  99.32	  99.49	  99.30	  99.52	  99.48	  99.55	  99.34	  99.35	  99.57	  99.32	  99.52	  99.28	  99.30	  99.32	  99.27	  99.30	  99.29	  99.26	  99.32	  99.29	  99.27	  99.29	  99.34	  99.40	  99.31	  99.30	  99.33	  99.37	  99.29	  99.33	  99.35	  99.30	  99.40	  99.38	  99.55	  99.44	  99.42	  99.44	  99.46	  99.49	  99.49	  99.48	  99.29	  99.32	  99.35	  99.54	  99.39	  99.34	  99.32	  99.32	  99.34	  99.50	  99.33	  99.35	  99.42	  99.49	  99.40	  99.52	  99.30	  99.56	  99.38	  99.36	  99.48	  99.57	  99.43	  99.49	  99.49	  99.41	  99.51	  99.45	  99.32	  99.31
C150   	  99.51	  99.67	  99.41	  99.51	  99.37	  99.47	  99.39	  99.45	  99.44	  99.43	  99.49	  99.47	  99.44	  99.50	  99.36	  99.34	  99.46	  99.43	  99.60	  99.37	  99.30	  99.46	  99.42	  99.33	  99.33	  99.43	  99.49	  99.32	  99.43	  99.52	  99.38	  99.37	  99.37	  99.35	  99.38	  99.32	  99.35	  99.47	  99.36	  99.37	  99.34	  99.40	  99.35	  99.36	  99.37	  99.32	  99.33	  99.33	  99.47	  99.32	  99.31	  99.48	  99.40	  99.46	  99.32	  99.35	  99.36	  99.37	  99.74	  99.47	 100.00	  99.76	  99.43	  99.41	  99.34	  99.45	  99.46	  99.45	  99.44	  99.50	  99.40	  99.57	  99.45	  99.44	  99.45	  99.35	  99.36	  99.41	  99.28	  99.35	  99.35	  99.41	  99.31	  99.74	  99.35	  99.39	  99.41	  99.28	  99.30	  99.46	  99.34	  99.35	  99.37	  99.32	  99.28	  99.35	  99.34	  99.30	  99.22	  99.40	  99.36	  99.45	  99.35	  99.46	  99.32	  99.37	  99.41	  99.43	  99.40	  99.41	  99.41	  99.49	  99.47	  99.35	  99.45	  99.41	  99.36	  99.51	  99.52	  99.47	  99.48	  99.32	  99.34	  99.43	  99.49	  99.42	  99.44	  99.38	  99.36	  99.39	  99.38	  99.65	  99.44	  99.30	  99.43	  99.37	  99.36	  99.45	  99.48	  99.46	  99.46	  99.47	  99.44	  99.45	  99.45	  99.43	  99.27	  99.45	  99.32	  99.50	  99.41	  99.48	  99.39	  99.40	  99.48	  99.37	  99.45	  99.36	  99.33	  99.38	  99.37	  99.30	  99.32	  99.35	  99.32	  99.35	  99.32	  99.33	  99.35	  99.45	  99.34	  99.38	  99.36	  99.33	  99.38	  99.38	  99.29	  99.33	  99.42	  99.38	  99.44	  99.43	  99.42	  99.45	  99.37	  99.52	  99.47	  99.48	  99.34	  99.41	  99.40	  99.45	  99.40	  99.36	  99.34	  99.36	  99.39	  99.45	  99.28	  99.29	  99.50	  99.46	  99.35	  99.46	  99.35	  99.49	  99.41	  99.39	  99.48	  99.49	  99.40	  99.40	  99.47	  99.41	  99.44	  99.38	  99.40	  99.31
C151   	  99.50	  99.70	  99.38	  99.47	  99.35	  99.48	  99.34	  99.43	  99.38	  99.46	  99.46	  99.49	  99.42	  99.46	  99.37	  99.33	  99.46	  99.35	  99.56	  99.37	  99.29	  99.46	  99.40	  99.32	  99.34	  99.40	  99.46	  99.31	  99.44	  99.49	  99.37	  99.32	  99.33	  99.31	  99.34	  99.35	  99.31	  99.47	  99.34	  99.35	  99.34	  99.36	  99.34	  99.36	  99.34	  99.31	  99.34	  99.33	  99.48	  99.32	  99.32	  99.47	  99.39	  99.47	  99.31	  99.38	  99.35	  99.36	  99.72	  99.44	  99.76	 100.00	  99.41	  99.38	  99.34	  99.44	  99.47	  99.41	  99.43	  99.52	  99.41	  99.52	  99.42	  99.43	  99.43	  99.32	  99.35	  99.40	  99.27	  99.33	  99.35	  99.37	  99.28	  99.71	  99.31	  99.40	  99.37	  99.27	  99.28	  99.48	  99.34	  99.37	  99.34	  99.29	  99.30	  99.34	  99.31	  99.31	  99.22	  99.36	  99.33	  99.43	  99.34	  99.48	  99.30	  99.32	  99.44	  99.47	  99.36	  99.37	  99.37	  99.48	  99.47	  99.37	  99.49	  99.40	  99.34	  99.51	  99.51	  99.49	  99.46	  99.36	  99.36	  99.45	  99.49	  99.36	  99.41	  99.37	  99.34	  99.37	  99.33	  99.66	  99.43	  99.31	  99.39	  99.33	  99.34	  99.44	  99.45	  99.46	  99.45	  99.44	  99.40	  99.44	  99.40	  99.44	  99.26	  99.46	  99.33	  99.48	  99.44	  99.47	  99.39	  99.37	  99.51	  99.34	  99.47	  99.36	  99.31	  99.36	  99.35	  99.30	  99.31	  99.31	  99.29	  99.34	  99.31	  99.31	  99.32	  99.40	  99.33	  99.39	  99.32	  99.31	  99.35	  99.37	  99.29	  99.33	  99.41	  99.41	  99.40	  99.44	  99.40	  99.43	  99.41	  99.48	  99.46	  99.46	  99.31	  99.36	  99.37	  99.48	  99.39	  99.33	  99.33	  99.38	  99.38	  99.47	  99.28	  99.28	  99.48	  99.43	  99.32	  99.47	  99.30	  99.53	  99.39	  99.39	  99.47	  99.48	  99.40	  99.43	  99.46	  99.42	  99.43	  99.36	  99.38	  99.29
C152   	  99.32	  99.32	  99.73	  99.33	  99.48	  99.31	  99.44	  99.35	  99.48	  99.40	  99.39	  99.30	  99.36	  99.34	  99.41	  99.46	  99.29	  99.46	  99.44	  99.43	  99.48	  99.36	  99.37	  99.37	  99.40	  99.45	  99.37	  99.50	  99.37	  99.34	  99.46	  99.44	  99.41	  99.40	  99.51	  99.59	  99.43	  99.27	  99.48	  99.50	  99.48	  99.47	  99.43	  99.51	  99.56	  99.56	  99.54	  99.43	  99.37	  99.39	  99.45	  99.26	  99.43	  99.33	  99.55	  99.74	  99.76	  99.75	  99.40	  99.31	  99.43	  99.41	 100.00	  99.77	  99.66	  99.32	  99.34	  99.32	  99.30	  99.31	  99.48	  99.33	  99.37	  99.37	  99.35	  99.51	  99.47	  99.50	  99.44	  99.40	  99.50	  99.46	  99.47	  99.40	  99.42	  99.56	  99.54	  99.43	  99.37	  99.35	  99.47	  99.48	  99.45	  99.47	  99.42	  99.50	  99.48	  99.49	  99.44	  99.24	  99.47	  99.37	  99.42	  99.28	  99.49	  99.50	  99.25	  99.37	  99.42	  99.41	  99.44	  99.32	  99.33	  99.49	  99.29	  99.45	  99.41	  99.35	  99.35	  99.35	  99.33	  99.53	  99.45	  99.28	  99.35	  99.47	  99.26	  99.43	  99.40	  99.43	  99.30	  99.35	  99.32	  99.43	  99.48	  99.47	  99.47	  99.32	  99.35	  99.35	  99.26	  99.37	  99.30	  99.29	  99.30	  99.31	  99.44	  99.30	  99.56	  99.34	  99.28	  99.30	  99.44	  99.44	  99.31	  99.45	  99.32	  99.49	  99.37	  99.45	  99.48	  99.47	  99.45	  99.45	  99.45	  99.49	  99.48	  99.49	  99.47	  99.46	  99.49	  99.53	  99.59	  99.33	  99.42	  99.37	  99.37	  99.44	  99.40	  99.40	  99.28	  99.39	  99.39	  99.43	  99.39	  99.36	  99.32	  99.34	  99.49	  99.43	  99.47	  99.33	  99.48	  99.42	  99.44	  99.48	  99.48	  99.32	  99.43	  99.48	  99.39	  99.28	  99.39	  99.33	  99.52	  99.33	  99.48	  99.45	  99.29	  99.29	  99.46	  99.28	  99.37	  99.43	  99.31	  99.34	  99.54	  99.46
C153   	  99.33	  99.35	  99.73	  99.33	  99.49	  99.30	  99.44	  99.33	  99.45	  99.37	  99.40	  99.31	  99.35	  99.35	  99.43	  99.47	  99.29	  99.46	  99.42	  99.46	  99.45	  99.38	  99.36	  99.41	  99.40	  99.43	  99.38	  99.48	  99.36	  99.37	  99.46	  99.39	  99.40	  99.40	  99.50	  99.56	  99.43	  99.30	  99.48	  99.49	  99.49	  99.46	  99.43	  99.49	  99.55	  99.55	  99.49	  99.45	  99.36	  99.40	  99.46	  99.28	  99.44	  99.31	  99.55	  99.73	  99.72	  99.75	  99.40	  99.32	  99.41	  99.38	  99.77	 100.00	  99.72	  99.30	  99.33	  99.33	  99.29	  99.28	  99.48	  99.33	  99.36	  99.35	  99.34	  99.47	  99.49	  99.50	  99.44	  99.39	  99.48	  99.45	  99.44	  99.38	  99.44	  99.55	  99.54	  99.46	  99.36	  99.35	  99.48	  99.46	  99.44	  99.45	  99.42	  99.53	  99.51	  99.48	  99.41	  99.24	  99.42	  99.37	  99.42	  99.30	  99.49	  99.46	  99.23	  99.37	  99.46	  99.45	  99.42	  99.35	  99.35	  99.46	  99.32	  99.46	  99.41	  99.37	  99.34	  99.36	  99.33	  99.51	  99.43	  99.28	  99.37	  99.46	  99.27	  99.44	  99.42	  99.41	  99.28	  99.37	  99.30	  99.43	  99.47	  99.46	  99.42	  99.33	  99.40	  99.38	  99.31	  99.37	  99.29	  99.29	  99.31	  99.28	  99.42	  99.28	  99.55	  99.35	  99.28	  99.30	  99.41	  99.45	  99.29	  99.40	  99.32	  99.48	  99.40	  99.45	  99.46	  99.43	  99.49	  99.47	  99.45	  99.48	  99.45	  99.47	  99.48	  99.46	  99.50	  99.54	  99.58	  99.34	  99.39	  99.39	  99.37	  99.43	  99.43	  99.43	  99.32	  99.42	  99.41	  99.44	  99.38	  99.33	  99.34	  99.34	  99.47	  99.46	  99.44	  99.34	  99.44	  99.44	  99.46	  99.45	  99.43	  99.32	  99.44	  99.46	  99.40	  99.30	  99.40	  99.35	  99.48	  99.32	  99.48	  99.46	  99.32	  99.31	  99.46	  99.25	  99.37	  99.47	  99.32	  99.33	  99.52	  99.45
C154   	  99.33	  99.42	  99.67	  99.31	  99.51	  99.30	  99.40	  99.36	  99.40	  99.31	  99.32	  99.27	  99.35	  99.30	  99.36	  99.39	  99.26	  99.41	  99.35	  99.40	  99.44	  99.33	  99.29	  99.45	  99.40	  99.37	  99.36	  99.43	  99.29	  99.34	  99.38	  99.33	  99.36	  99.36	  99.44	  99.52	  99.40	  99.22	  99.45	  99.45	  99.51	  99.37	  99.40	  99.48	  99.49	  99.53	  99.44	  99.39	  99.30	  99.37	  99.39	  99.23	  99.38	  99.26	  99.49	  99.69	  99.66	  99.66	  99.35	  99.37	  99.34	  99.34	  99.66	  99.72	 100.00	  99.31	  99.32	  99.26	  99.25	  99.24	  99.42	  99.30	  99.32	  99.33	  99.29	  99.44	  99.46	  99.43	  99.50	  99.37	  99.46	  99.40	  99.47	  99.36	  99.37	  99.50	  99.49	  99.41	  99.38	  99.29	  99.40	  99.43	  99.38	  99.47	  99.46	  99.48	  99.49	  99.52	  99.42	  99.29	  99.38	  99.32	  99.39	  99.26	  99.46	  99.39	  99.28	  99.37	  99.40	  99.43	  99.38	  99.29	  99.31	  99.45	  99.27	  99.38	  99.37	  99.33	  99.29	  99.32	  99.30	  99.51	  99.42	  99.30	  99.36	  99.39	  99.25	  99.39	  99.38	  99.39	  99.32	  99.34	  99.33	  99.39	  99.41	  99.43	  99.38	  99.30	  99.36	  99.29	  99.25	  99.33	  99.25	  99.25	  99.27	  99.25	  99.46	  99.26	  99.49	  99.26	  99.25	  99.25	  99.38	  99.35	  99.25	  99.38	  99.28	  99.42	  99.34	  99.39	  99.41	  99.41	  99.44	  99.44	  99.47	  99.46	  99.41	  99.46	  99.50	  99.41	  99.44	  99.51	  99.54	  99.29	  99.35	  99.28	  99.42	  99.41	  99.35	  99.37	  99.32	  99.38	  99.36	  99.38	  99.41	  99.32	  99.30	  99.28	  99.41	  99.37	  99.38	  99.30	  99.36	  99.43	  99.41	  99.42	  99.44	  99.32	  99.51	  99.50	  99.37	  99.26	  99.42	  99.30	  99.41	  99.29	  99.40	  99.41	  99.26	  99.27	  99.43	  99.22	  99.34	  99.41	  99.27	  99.27	  99.47	  99.42
C155   	  99.55	  99.43	  99.29	  99.58	  99.31	  99.55	  99.35	  99.54	  99.35	  99.41	  99.49	  99.59	  99.47	  99.49	  99.34	  99.33	  99.60	  99.36	  99.40	  99.33	  99.28	  99.48	  99.37	  99.31	  99.30	  99.37	  99.48	  99.22	  99.45	  99.50	  99.35	  99.35	  99.32	  99.31	  99.30	  99.30	  99.33	  99.55	  99.28	  99.31	  99.30	  99.33	  99.36	  99.32	  99.27	  99.28	  99.33	  99.30	  99.53	  99.33	  99.32	  99.54	  99.32	  99.52	  99.30	  99.31	  99.29	  99.30	  99.51	  99.50	  99.45	  99.44	  99.32	  99.30	  99.31	 100.00	  99.73	  99.71	  99.73	  99.48	  99.35	  99.53	  99.38	  99.48	  99.47	  99.29	  99.31	  99.32	  99.27	  99.32	  99.31	  99.37	  99.30	  99.45	  99.30	  99.30	  99.30	  99.25	  99.29	  99.62	  99.29	  99.29	  99.32	  99.27	  99.26	  99.22	  99.26	  99.31	  99.25	  99.52	  99.34	  99.46	  99.39	  99.58	  99.30	  99.31	  99.63	  99.61	  99.34	  99.35	  99.35	  99.54	  99.57	  99.30	  99.54	  99.34	  99.31	  99.57	  99.59	  99.46	  99.67	  99.31	  99.25	  99.58	  99.51	  99.37	  99.57	  99.32	  99.31	  99.35	  99.36	  99.42	  99.65	  99.30	  99.36	  99.31	  99.34	  99.56	  99.46	  99.49	  99.61	  99.46	  99.57	  99.67	  99.55	  99.57	  99.20	  99.59	  99.33	  99.58	  99.59	  99.61	  99.35	  99.35	  99.62	  99.35	  99.56	  99.28	  99.34	  99.30	  99.34	  99.28	  99.26	  99.30	  99.29	  99.29	  99.26	  99.30	  99.30	  99.36	  99.27	  99.31	  99.28	  99.40	  99.37	  99.37	  99.31	  99.32	  99.45	  99.45	  99.61	  99.50	  99.47	  99.48	  99.46	  99.57	  99.53	  99.54	  99.30	  99.36	  99.37	  99.61	  99.38	  99.32	  99.31	  99.30	  99.32	  99.55	  99.31	  99.28	  99.49	  99.54	  99.32	  99.65	  99.28	  99.59	  99.38	  99.38	  99.64	  99.58	  99.40	  99.57	  99.61	  99.36	  99.55	  99.58	  99.33	  99.28
C156   	  99.55	  99.44	  99.33	  99.59	  99.34	  99.59	  99.36	  99.53	  99.32	  99.35	  99.49	  99.62	  99.49	  99.47	  99.35	  99.33	  99.58	  99.39	  99.38	  99.35	  99.26	  99.54	  99.37	  99.28	  99.30	  99.38	  99.48	  99.22	  99.43	  99.51	  99.34	  99.33	  99.31	  99.30	  99.30	  99.29	  99.34	  99.61	  99.37	  99.34	  99.33	  99.36	  99.35	  99.35	  99.28	  99.27	  99.31	  99.34	  99.54	  99.33	  99.35	  99.54	  99.33	  99.50	  99.29	  99.31	  99.34	  99.29	  99.47	  99.54	  99.46	  99.47	  99.34	  99.33	  99.32	  99.73	 100.00	  99.75	  99.74	  99.53	  99.38	  99.55	  99.39	  99.45	  99.46	  99.31	  99.33	  99.34	  99.28	  99.35	  99.33	  99.35	  99.31	  99.46	  99.32	  99.29	  99.32	  99.23	  99.29	  99.63	  99.31	  99.30	  99.32	  99.28	  99.25	  99.28	  99.29	  99.29	  99.22	  99.53	  99.33	  99.49	  99.38	  99.57	  99.31	  99.29	  99.67	  99.59	  99.35	  99.38	  99.34	  99.57	  99.61	  99.32	  99.56	  99.34	  99.33	  99.60	  99.62	  99.53	  99.65	  99.33	  99.29	  99.56	  99.57	  99.38	  99.60	  99.33	  99.34	  99.37	  99.35	  99.48	  99.61	  99.30	  99.36	  99.32	  99.36	  99.58	  99.51	  99.49	  99.65	  99.48	  99.57	  99.70	  99.55	  99.57	  99.21	  99.58	  99.34	  99.62	  99.59	  99.62	  99.36	  99.37	  99.61	  99.33	  99.56	  99.29	  99.33	  99.34	  99.34	  99.30	  99.30	  99.29	  99.29	  99.33	  99.30	  99.34	  99.28	  99.41	  99.31	  99.32	  99.31	  99.40	  99.38	  99.40	  99.28	  99.32	  99.46	  99.46	  99.62	  99.49	  99.44	  99.48	  99.44	  99.56	  99.52	  99.54	  99.31	  99.36	  99.35	  99.62	  99.35	  99.30	  99.30	  99.29	  99.31	  99.54	  99.28	  99.27	  99.49	  99.52	  99.30	  99.65	  99.29	  99.61	  99.37	  99.40	  99.67	  99.63	  99.40	  99.60	  99.61	  99.38	  99.60	  99.55	  99.34	  99.29
C157   	  99.56	  99.39	  99.32	  99.60	  99.36	  99.54	  99.38	  99.51	  99.32	  99.36	  99.50	  99.63	  99.47	  99.45	  99.36	  99.31	  99.59	  99.37	  99.38	  99.37	  99.26	  99.49	  99.40	  99.28	  99.32	  99.36	  99.49	  99.27	  99.46	  99.49	  99.33	  99.33	  99.34	  99.30	  99.32	  99.28	  99.34	  99.61	  99.35	  99.32	  99.29	  99.34	  99.36	  99.34	  99.29	  99.28	  99.35	  99.35	  99.60	  99.35	  99.34	  99.53	  99.29	  99.53	  99.35	  99.35	  99.32	  99.37	  99.49	  99.50	  99.45	  99.41	  99.32	  99.33	  99.26	  99.71	  99.75	 100.00	  99.73	  99.54	  99.33	  99.53	  99.37	  99.47	  99.49	  99.30	  99.33	  99.31	  99.32	  99.37	  99.33	  99.35	  99.30	  99.45	  99.31	  99.30	  99.36	  99.25	  99.27	  99.63	  99.32	  99.32	  99.35	  99.27	  99.27	  99.26	  99.28	  99.27	  99.24	  99.48	  99.34	  99.50	  99.39	  99.54	  99.35	  99.32	  99.60	  99.58	  99.35	  99.38	  99.34	  99.58	  99.60	  99.31	  99.56	  99.35	  99.32	  99.59	  99.60	  99.51	  99.63	  99.31	  99.31	  99.56	  99.54	  99.36	  99.57	  99.33	  99.34	  99.33	  99.30	  99.44	  99.59	  99.29	  99.36	  99.30	  99.36	  99.56	  99.48	  99.48	  99.65	  99.50	  99.62	  99.68	  99.58	  99.59	  99.21	  99.54	  99.36	  99.57	  99.64	  99.62	  99.35	  99.36	  99.59	  99.36	  99.54	  99.31	  99.37	  99.30	  99.32	  99.28	  99.34	  99.31	  99.30	  99.32	  99.34	  99.34	  99.27	  99.36	  99.35	  99.34	  99.30	  99.38	  99.38	  99.40	  99.29	  99.30	  99.49	  99.48	  99.59	  99.48	  99.52	  99.50	  99.43	  99.52	  99.54	  99.57	  99.36	  99.38	  99.36	  99.61	  99.37	  99.28	  99.36	  99.29	  99.31	  99.55	  99.26	  99.26	  99.45	  99.53	  99.32	  99.65	  99.31	  99.61	  99.38	  99.37	  99.68	  99.63	  99.40	  99.59	  99.57	  99.41	  99.59	  99.55	  99.35	  99.32
C158   	  99.53	  99.42	  99.28	  99.57	  99.33	  99.56	  99.32	  99.51	  99.31	  99.34	  99.50	  99.61	  99.47	  99.48	  99.34	  99.29	  99.53	  99.34	  99.39	  99.31	  99.24	  99.49	  99.40	  99.25	  99.28	  99.38	  99.43	  99.21	  99.49	  99.46	  99.31	  99.32	  99.34	  99.26	  99.28	  99.25	  99.31	  99.61	  99.32	  99.30	  99.26	  99.32	  99.36	  99.29	  99.26	  99.24	  99.29	  99.33	  99.53	  99.30	  99.32	  99.53	  99.28	  99.55	  99.28	  99.31	  99.33	  99.30	  99.44	  99.48	  99.44	  99.43	  99.30	  99.29	  99.25	  99.73	  99.74	  99.73	 100.00	  99.52	  99.35	  99.49	  99.35	  99.48	  99.49	  99.27	  99.30	  99.29	  99.27	  99.31	  99.33	  99.31	  99.28	  99.42	  99.30	  99.31	  99.30	  99.24	  99.25	  99.62	  99.27	  99.25	  99.31	  99.26	  99.26	  99.24	  99.27	  99.25	  99.20	  99.49	  99.30	  99.43	  99.37	  99.52	  99.30	  99.29	  99.61	  99.55	  99.37	  99.34	  99.33	  99.57	  99.57	  99.33	  99.58	  99.35	  99.31	  99.56	  99.64	  99.50	  99.61	  99.30	  99.27	  99.55	  99.55	  99.34	  99.62	  99.29	  99.35	  99.34	  99.35	  99.39	  99.64	  99.30	  99.33	  99.31	  99.32	  99.52	  99.46	  99.47	  99.65	  99.50	  99.59	  99.69	  99.56	  99.59	  99.20	  99.57	  99.32	  99.57	  99.62	  99.62	  99.34	  99.33	  99.58	  99.32	  99.55	  99.27	  99.34	  99.32	  99.32	  99.27	  99.29	  99.28	  99.27	  99.28	  99.31	  99.28	  99.26	  99.35	  99.28	  99.30	  99.28	  99.35	  99.34	  99.40	  99.26	  99.26	  99.48	  99.44	  99.56	  99.48	  99.46	  99.47	  99.42	  99.51	  99.53	  99.55	  99.31	  99.33	  99.33	  99.61	  99.33	  99.28	  99.32	  99.29	  99.33	  99.57	  99.25	  99.22	  99.48	  99.55	  99.29	  99.65	  99.25	  99.65	  99.34	  99.38	  99.65	  99.61	  99.33	  99.58	  99.57	  99.38	  99.58	  99.54	  99.30	  99.27
